,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code,App
57,Google Play,35935993-8382-48e0-9341-9ac5ac52bb38,Kósa Norbert,,"A legjobb carsharing szolgáltató az országban, évek óta használom szinte minden gond nélkül, bármi aggályom volt eddig az villámgyorsan meg is lett oldva. Nagyon barátságos mindenki az ügyfélszolgálaton is, telefonon és emailben egyaránt. Az autókkal sem volt soha problémám, mindegyik műszakilag és esztétikailag is remek állapotban volt eddig amit használtam. A cargo is egy nagyon hasznos dolog tud lenni. Minden teljesen pozitív velük kapcsolatban!:)",5,1,2023-05-09 17:12:02,"Szia! Örülünk, hogy csupa jó élményed van velünk és köszönjük az értékelésed!",2023-05-11 10:54:10,4.0.87,hu,hu,GreenGo
58,Google Play,19d70a3b-9655-4d2b-92a6-63f0d241feb6,Zoltán Veres,,"Sziasztok. Amióta megújult az alkalmazás egy folyamatosan ismétlődő hiba jön elő, mégpedig, hogy bérlés kezdésekor vagy ugyanúgy záráskor fényképezés közben újra indul az app. Elég bosszantó hiba ráadásul szinte minden bérlés alkalmával elő jön. Jó lenne ha ezt javítanák. Telefon: Samsung A33 5G. Op rendszer: Android 13. Köszönöm",3,2,2023-05-02 09:03:52,"Szia! Sajnáljuk, hogy nehézségeid vannak a fotózással. Folyamatosan optimalizálni próbáljuk a működést és bízunk benne, hogy a jövőben zökkenőmentesebb lesz a bérlés számodra is. Addig is szívesen fogadjuk a képeket emaiben. Szép napot!",2023-05-11 11:18:51,4.0.81,hu,hu,GreenGo
59,Google Play,2439506b-e86b-4a80-945e-c90081836cbc,Ervin Hamar,,Tőltsd Le a greengo appot és regisztracio során használd ezta kupon kódot és mindketen 30 perc bónusz vezetést kapunk! Kuponkód- lciqk5utnz,5,1,2023-04-24 18:42:23,Szia! Köszönjük szépen az értékelést!,2023-04-27 15:04:54,4.0.81,hu,hu,GreenGo
60,Google Play,bbcaca87-b78d-4c1e-a182-957ff64669dd,Tamás Bóta,,"Töltsd le a GreenGo appot, a regisztráció során pedig használd a kódot, így mindketten 30 bónusz perccel leszünk gazdagabbak: ncnfzoyi83",5,4,2023-04-23 10:01:30,Szia! Köszönjük az értékelést!,2023-04-27 15:04:48,4.0.81,hu,hu,GreenGo
61,Google Play,bb81189a-1950-4755-8376-2a30e85ba09a,Bence 3111,,Teljes mértékben megvagyok elégedve a szolgáltatással csak igy tovább 5*,5,3,2023-04-07 20:46:56,Szia! Köszönjük a kedves szavakat! :),2023-04-14 15:53:30,4.0.81,hu,hu,GreenGo
62,Google Play,212de244-6d89-4ed5-a353-ca7a9b5d4c41,János Katona,,"Bence! Köszi a telefon támogatja hívást, és a válaszokat!",4,1,2023-04-06 14:37:46,"Kedves János! Kérünk, hogy jelezz nekünk emailben a beregisztrált email címedről, hogy utána tudjunk járni!",2023-03-10 10:41:18,4.0.77,hu,hu,GreenGo
63,Google Play,cb84ba51-91ac-48ec-8f2e-f95304eac520,S Fire,,"Regisztrációs bónusz kód▶ 5xiugvmwgf (30 perc ingyen használat! ;) ) Én nagyon szeretem és ajánlom, sokszor jól jött. Jó utat!",5,3,2023-03-08 18:11:34,"Szia! Köszönjük az értékelést és örülünk, hogy elégedett vagy a szolgáltatással! További jó greengózást!",2023-03-10 10:39:07,,hu,hu,GreenGo
64,Google Play,b66d00da-2b7e-42a7-8025-74787310e68f,Szabados Mariann,,Jó szr lett!,1,1,2023-03-04 12:15:50,"Szia! Sajnáljuk, hogy nem nyerte el a tetszésed az app. Ki tudnád fejteni nekünk emailben az ugyfelszolgalat@greengo.com címre, hogy mi pontosan a rossz, hogy fejlődni tudjunk? Köszönjük!",2023-03-10 10:35:52,4.0.70,hu,hu,GreenGo
65,Google Play,c5d5f1ad-9841-4f9a-94ea-e46f12b01fc6,arni,,"27 perces útam 2033 ft-ba került. Ami szerintem korrekt ár. Arra számítsatok, hogy mielőtt beülhetnél a gk-ba az App keri, hogy fotózd le 4 szögből és jelentsd a rajta lévő sérüléseket, ami jó pár percbe beletelhet. Elketromos autót és automataváltósat még nem vezettem, de ennek ellenére pillanatok alatt hozzaszoktam, egyedül a fék volt hiperérzékeny úgyhogy a FÉKPEDÁLLAL CSAK CSÍNJÁN BÁNJ!",5,0,2023-03-01 13:11:30,"Szia arni! Köszönjük a kedves szavakat és örülünk, hogy elégedett vagy a szolgáltatással! További jó greengózást! :)",2023-02-28 15:52:16,4.0.70,hu,hu,GreenGo
66,Google Play,2dd29549-c9e6-40d9-9130-849c05740fe5,Csongor Csák,,"Mert gondtalanul autózni jó. És ha olykor bele is futsz egy gubancba a technika ördöge jóvoltából, mindig van egy fáradhatatlan&segítőkész& jóindulatú ember az ügyfélszolgálaton, aki ezt pillanatok alatt képes feledtetni veled.",5,0,2023-02-20 12:20:26,"Kedves Csongor! Köszönjük a kedves szavakat, örülünk, hogy elégedett vagy velünk! :)",2023-02-22 12:51:17,4.0.70,hu,hu,GreenGo
67,Google Play,4513592e-3975-465e-a555-1664e5e23e24,Zoltan Bagoly,,"2023/03/01-Most már annyira nem jó. Budapest -Pécs eddig megvolt egy napi bérlés árából, nem mentem autópályán, most még adnak ""ingyen"" pályamatricát de fizessek extra km-díjat ami 14.400 Ft egy ilyen távolságra. Szóval nem akarják láthatólag, hogy nagyobb távolságra menjen az autó mint 50 km vagy a városban a napi 100 km...Nagyon kevés. 2023/03/01-ig Eddig jó, csak azt nem értem miért távolítják el állandóan az értékelésem. Jah tudom, mert mindig beleírom az ingyen percek kódját. Pl:eblgku5yxf",1,1,2023-02-14 10:49:33,,,4.0.70,hu,hu,GreenGo
68,Google Play,4256d3d7-5023-45bf-8017-b98a96763f53,Ádám B,,Frissites ota miutan elkezdem fotozni a lefoglalt autot tobbszor kilep az applikacio memoria betelesre hivatkozva. Korabban ez nem volt (megj.: nem regi a telefon),5,1,2023-02-14 08:58:10,"Kedves Ádám! Sajnáljuk, hogy nehézséged akadt az appal. Folyamatosan fejlesztjük a visszajelzések alapján, így nagyon köszönjük a türelmed a hiba kapcsán.",2023-02-14 13:45:48,4.0.70,hu,hu,GreenGo
69,Google Play,a4562237-9c12-439a-ba52-d97a36d3bbcd,Zoltán Kiss,,"Eddig teljesen jó volt! Ez a frissítés most nagyon nem sikerült! Azt írja, hogy nincs internet kapcsolat, pedig rajta kívül minden működik! Ismét szuperül működik,bár a radar funkció nekem hiányzik!",5,2,2023-02-11 12:18:55,"Szia Zoltán! Amikor írtad az értékelést éppen zajlott az átállás. Bízunk benne, hogy azóta elhárult a hiba és az értékeléseden is lehet kicsit javítani. :)",2023-02-01 15:01:09,4.0.70,hu,hu,GreenGo
70,Google Play,a16b9de1-3fd4-4e97-a316-a89e3b40a4c7,András Tóth,,"ha eddig működött magyarul, akkor ez most nem visszalépés?!? eddig nem használtam a MOL szolgáltatását a futcsa ""sérülés bejelentés"" miatt, most itt is keresgéljem a különbséget... inkább nem...",2,0,2023-02-02 22:01:33,"Kedves András! Az applikációban a ""beállítások"" menüben át tudod a nyelvet állítani magyarra, nem csak angol nyelv van.",2023-02-14 13:40:32,4.0.64,hu,hu,GreenGo
71,Google Play,9c79a7cd-dea7-4488-bbb3-e5e82211309f,Tamás Szöllősy,,"Tetszett az autó, az alkalmazás, az egész, úgy ahogy van.",5,0,2023-01-29 23:05:40,"Szia! Köszönjük az értékelést és örülünk, hogy elégedett mindennel a szolgáltatás kapcsán. További jó greengózást!",2023-02-01 14:57:50,3.1.1615,hu,hu,GreenGo
72,Google Play,e8c4a1ea-349f-444b-9afc-d38389a5bbff,Dávid Szabó,,"Az eddigi app sem volt tökéletes, de az új nagyon komoly visszalépés szinte minden tekintetben.",2,1,2023-01-29 10:48:13,"Kedves Dávid! Sajnáljuk, hogy az új app nem nyerte el a tetszésed. Örülnénk, ha kifejtenéd emailben nekünk, hogy mi nem tetszik, hogy tanulhassunk belőle.",2023-02-01 15:11:29,4.0.64,hu,hu,GreenGo
73,Google Play,869fae37-c054-45fc-bbe4-862109e68126,Alfréd Csikós,,"""Ooops... something went wrong."" Blocked ""report condition"" step, another set of photos, and a few more minutes of my time (and wallet). ""Error! This car is not available for you."" Yet, it is shown on the map.",1,0,2023-01-28 17:42:31,"Kedves Alfréd Csikós! Sajnáljuk, hogy technikai nehézséggel találkoztál. Örülnénk, ha megírnád nekünk a konkrét esetet, hogy ki tudjuk vizsgálni az ügyet.",2023-02-01 15:10:30,4.0.64,hu,hu,GreenGo
74,Google Play,06f5bd70-ccc0-4974-941f-4ebf243e6751,Norbert Oláh,,"szép lett az új app! a szűrő lépései lehetnének kicsit finomabbak, de a legnagyobb bug szerintem, hogy az a csúszka, amivel az autó részleteit lehet kinyitni fel/le húzással, az tökre nehezen található el.",5,2,2023-01-27 20:51:10,Szia! Köszönjük szépen a javaslatokat és a pozitív értékelést!,2023-02-01 14:58:20,4.0.64,hu,hu,GreenGo
75,Google Play,d7539bfe-b95f-4ebd-98d0-7a6d7421d1bc,Agi Farkas,,"A frissítés nem tett jót! 1, A legrövidebb út a lefoglalt autóhoz: akrobatának kellene lennem, mert házakon keresztül húzott egyes vonal, ami nem a járda vonalát követi. 2, Az alkalmazás térképe szerint az autó a háztetőn parkol. 3, Az alkalmazásban látható cím a Duna túloldalán van, az autót viszont az V. kerületbe mutatja. 4, Az autók ikonja apró. 5, Nem látható, hogy hány perc/méter sétányira van az autó. Nem tetszik.",1,0,2023-01-27 12:48:50,"Szia! Az autók ikonjának mérete a telefonod beállításaitól is függ, így érdemes lehet azon hangolni, hogy kényelmesebb legyen a felhasználás. Az autó tőled levő távolságát az autóra kattintva jobb oldalt látod. Sokat dolgozunk azon, hogy mindenki számára jól használható appot fejlesszünk és minden észrevételt köszönünk.",2023-02-01 15:09:31,,hu,hu,GreenGo
76,Google Play,48a6966e-b041-4251-b8e6-18d091275509,Levente Kiss,,"Hát ez nagyon mellément. Nem lehet belőle egyből kinyitni az autót (foglalás nélkül), ahol listába szedve lehet látni az összes autót egyáltalán nem találom azt a funkciót - minimum meg kellett volna hagyni vagy bővíteni rendszám szerinti szűréssel, a már jelentett sérüléseket foglalás nélkül biztosan nem lehet megtekinteni. Nyilván más lenne, ha lett volna egy nyitottabb bétateszt, és tudtuk volna jelezni, hogy miket kell pl mindenképp implementálni, hogy butább azért mégse legyen az új app...",1,2,2023-01-26 15:47:37,"Szia! Sokat dolgozunk azon, hogy mindenki számára jól használható appot fejlesszünk, így köszönjük az észrevételeket! Bízunk benne, hogy azért idővel egyre jobb lesz ez is és számodra is hasznos lesz a szolgáltatásunk.",2023-02-01 15:07:12,4.0.64,hu,hu,GreenGo
77,Google Play,eb4ddc1a-1f9b-480b-8097-313e04112379,Máté Gyenes,,INGYEN 30 perc vezetés: rjcaiyzh81,5,0,2023-01-26 08:38:12,,,4.0.64,hu,hu,GreenGo
78,Google Play,2c7de187-5594-49fb-a3fa-b6d151c8319e,Dávid,,"Jó lett az új felület, gyorsabb, szebb lett. Gratula! :) A szabad autókat jelző ikonok talán lehetnének nagyobbak.",5,2,2023-01-26 02:43:03,Szia! Köszi a javaslatot és a pozitív értékelést!,2023-02-01 15:00:04,4.0.64,hu,hu,GreenGo
79,Google Play,d2874b20-c8a7-4775-813f-a159e00806eb,András Németh,,"30 perc ingyen vezetést kapsz, ha beírod ezt a kódot az app-ban: veav9phfcj",5,0,2023-01-20 21:31:53,,,3.1.1615,hu,hu,GreenGo
80,Google Play,20c95ac1-01f8-4415-9e80-a798b504b1b9,Horváth Bálint,,"Szuper! ""ph3eowukuz"" kuponnal ajándék 30 percet kaptok regisztráció után. 🙂",5,0,2023-01-06 10:29:31,,,3.1.1615,hu,hu,GreenGo
81,Google Play,ccb2c6ec-cb33-4680-9067-f675cd577c0f,István Cseri,,Amire teljesen optimális lenne a használata arra teljességgel alkalmatlan. Egy frissen levizsgázott ember 1 évig nem használhatja. Pedig ameddig nem tud autót venni magának nagyon hasznos lenne ez a szolgáltatás (de rájuk minek is gondolni).,1,1,2022-12-05 16:58:50,"Kedves István Cseri! A statisztikák alapján a frissen vizsgázott vezetők sűrűbben okoznak balesetet, ezért hoztuk meg ezt a szabályt, hogy minimum 1 éves B kategóriás jogosítványra van szükség. Sajnáljuk, hogy emiatt 1 csillagos értékelést adtál, de bízunk benne, hogy az 1 év leteltével a felhasználónkként köszönthetünk majd.",2022-12-06 14:00:49,3.1.1615,hu,hu,GreenGo
82,Google Play,0f6baf01-f87b-46f4-b0d3-254530ad4a0a,Péter Csukás,,"A kocsik jó, de az utóbbi időben az alkalmazás rendszeresen nem működik, úgyhogy váltok más szolgálatatora, sajnálom pedig eddig szerettem használni. Így viszont csak bosszúságot okoz.",3,0,2022-11-20 20:29:13,"Szia! Sajnáljuk, hogy kellemetlenséget okozott az app. Örülnénk, ha megírnád részletesen nekünk a hibákat, hogy ki tudjuk vizsgálni.",2022-11-23 10:23:58,3.1.1615,hu,hu,GreenGo
83,Google Play,6a396c03-3bfc-472c-ba20-b6c2a0f20cf0,Richárd Papp,,"A 3 éves fiam oda van érte:) Bónusz percekből szoktam elvinni kocsikázni, ilyenkor nagyon boldog :) Ezzel a kóddal: 8xnifog4xl Te is és mi is kapunk 30 perc ajándék vezetést, ha regisztrálsz. Mi köszönjük! :)",5,3,2022-11-12 00:02:11,"Szia! Örülünk, hogy ő is imádja a greengózást! :) Köszönjük az értékelést!",2022-11-14 15:59:59,3.1.1615,hu,hu,GreenGo
84,Google Play,c1cf7b54-b5c3-4b05-8b18-c60bc3bee66d,Tibor Ferenczi,,ha nincs autom akkormit csináljak?,4,0,2022-11-02 13:23:26,"Szia Tibor Ferenczi! Nem is kell legyen, hiszen nekünk van közel 500 jelenleg. Érdemes letöltened az appot, regisztrálni és kipróbálni a szolgáltatásunk.",2022-11-03 10:27:39,,hu,hu,GreenGo
85,Google Play,0189c47c-12fc-4959-944b-91a8de395162,Bela Horvath,,szép napot menyi a kaukco egy autonál ?,5,0,2022-10-31 22:13:37,Szia Béla Horváth! Nem számolunk fel óvadékot.,2022-11-03 10:26:50,3.1.1615,hu,hu,GreenGo
86,Google Play,3e565fa7-4fa3-40c5-912f-1d981a442031,Balynook Balynoook,,"ltzavvs5gt ha beírjátok ezt a kódot +30 perc ingyen vezetéshez juttok, az első utatok után.",5,0,2022-10-16 08:08:55,,,3.1.1615,hu,hu,GreenGo
87,Google Play,f1c25980-168c-4926-8c45-1a9f6d62b10f,Zoltán Brúzer,,"Abszolút megbízható, anyagilag, és szolgáltatás szempontjából is csak szuperlatíviszokban tidok a csapatról beszélni. Kb 3 éve használom minden fennakadás nélkül. Ha hiba van, maxisegitokészek! Ajanlom mindenkinek jó szívvel!",5,0,2022-10-10 16:56:01,"Kedves Zoli! Köszönjük a méltatást. Örülünk, hogy az elmúlt 3 év tapasztalatai alapján imádod a szolgáltatásunk. Reméljük sok közös évünk lehet még! További jó greengózást!",2022-10-14 08:24:07,3.1.1615,hu,hu,GreenGo
88,Google Play,74277d71-4913-4bcf-8419-f4bd47538e70,szifi xgeri,,"Félárú autót foglaltam, teljes árat számláztak.!. Reklamáltam, de nem volt apelláta! Óriás csalódás...😡.",1,4,2022-10-05 11:16:53,"Szia! Sajnáljuk, hogy kellemetlen élményed volt. Kérünk, hogy keress meg minket emailben, hogy utána tudjunk járni a dolognak mélyebben.",2022-10-05 12:20:22,3.1.1615,hu,hu,GreenGo
89,Google Play,940f6b71-dfcf-44d5-ac13-596d03327ba1,Zoltán Leskó,,"Nem túl jó az autók elosztása. A belvárosban minden sarkon szinte van egy greengo, de a gyöngyösi környékén szinte sosincs, amikor kéne.",3,1,2022-09-25 17:22:01,"Szia Zoltán Leskó! Folyamatosan figyeljünk ügyfeleink igényeit, hol van szükség autókra. Igyekszünk egyenletesen eloszlatni azokat a szolgáltatási területünkön, hogy mindig legyen néhány perc sétára autó. Sajnos előfordul, hogy minden igyekezetünk ellenére néhol foghíjas lesz a térkép átmenetileg.",2022-09-26 09:58:24,3.1.1615,hu,hu,GreenGo
90,Google Play,5138066e-20c7-4f4e-9fa3-775478c46395,Jenő Lőrincz,,"Kaptam 1490 ft üdvözlő bónuszt. Kipróbáltam. Jó volt. De amúgy drága lenne (9 perc = 1km=920ft) szóval többször nem használom. 😂😂😂 Ha olcsóbb lenne mint a ShareNow talán használnám. És az autókat jobban lehetne látni az appban. Eléggé fura az egész. Lehet értelmezni,de nehezen. Lehetnének káthatóbbak az autók és több adatot lehwtne róluk írni.",5,0,2022-09-21 22:12:44,,,3.1.1615,hu,hu,GreenGo
91,Google Play,ba446656-bd06-47ec-892e-415586c348b3,Jeney Anna,,Kedvező árú és környezetbarát szolgáltatás és az applikáció könnyen kezelhető. A lefedettségi zónákat azonban bővíthetnék Budapesten a külkerületek irányába is.,4,3,2022-09-16 23:00:41,"Kedves Jeney Anna! Mivel ez az egyik folyamatos fejlesztési szegmensünk, természetesen szeretnénk majd bővíteni a szolgáltatási területet. Bízunk benne, hogy bekerül majd az a rész is, ami neked ideális lenne.
",2022-09-19 13:14:02,3.1.1615,hu,hu,GreenGo
92,Google Play,996ddde9-c019-462e-bf0d-a2efce12b499,Attila Károlyi,,Legjobb carsharing Budapesten :) Ezzel a kóddal: 9wfcnqtghf 30 PERC INGYENES utazatast kapsz új regisztráció esetén.,5,1,2022-09-16 12:35:06,"Kedves Attila Károly! Köszönjük az értékelést, örülünk, hogy szereted a szolgáltatásunk.",2022-09-16 12:28:51,3.1.1615,hu,hu,GreenGo
93,Google Play,efc58ec1-acdb-4203-b98b-34a335fb6a04,Haga Natália,,Legjobb csak ajanlani tudom,5,0,2022-09-01 13:38:31,"Kedves Haga Natália! Köszönjük szépen az értékelést és a kedves szavakat a GreenGo kapcsán. Jó olvasni, hogy elégedett vagy a szolgáltatásunk. További jó greengózást!",2022-09-06 16:52:23,3.1.1615,hu,hu,GreenGo
94,Google Play,0db6bd38-1683-465a-96de-1a2d1d9a8606,Csajbòk Gábor,,Végtelenül korrekt cég! Ügyfélbarát hozzáállás! Én már csak ezt használom!,5,8,2022-08-15 09:32:32,Kedves Csajbók Gábor! Köszönjük a kedves szavakat és az értékelést. További jó greengózást!,2022-08-17 16:59:31,3.1.1615,hu,hu,GreenGo
95,Google Play,c1ee7966-32dc-4d54-8bde-260e5e5a29f1,Katalin Prágai-Szalay,,"A legjobb! Ajánlom mindenkinek, aki kényelmesen akar utazni. Ezzel az ajánlói kóddal 30 perc ingyenes: 5r4fdrglnp Az applikáció nagyon felhasználóbarát, az ügyfélszolgálat minden esetben gyors és rendkívül segítőkész. Rengeteg autójuk van Budapesten, mindig található a zónán belül a közelünkben. Az egy napos utak is igen gazdaságosak. Én már árulom az autómat, áttérek GreenGo-zásra!",5,0,2022-08-10 15:34:34,"Kedves Katalin Prágai-Szalay! Köszönjük szépen az értékelést és a kedves szavakat a GreenGo kapcsán. Jó olvasni, hogy elégedett vagy a használattal és kényelmesen, praktikusnak találod a szolgáltatásunk. További jó greengózást!",2022-08-12 15:03:12,3.1.1615,hu,hu,GreenGo
96,Google Play,82b01dd5-321b-4176-be4a-077e1cf14e8f,Dominika Pataki,,"Nagyon pozitív volt az első utam a segítőkész és kedves operátoroknak köszönhetően. Az autó tiszta és rendezett volt, az applikáció felhasználóbarát, valamint a felmerülő probléma is korrekt módon lett kezelve.",5,0,2022-08-10 12:52:44,"Kedves Dominika Pataki! Örülünk, hogy szuper volt az első utad. Bízunk benne, hogy a jövőben is örömmel használod a szolgáltatásunk.
",2022-08-12 15:01:22,3.1.1615,hu,hu,GreenGo
97,Google Play,8c51b3c5-1453-4141-abf3-26502f1876d8,Lajos Csikós,,"Az app szuperül működik. A szolgáltatás elsőosztályú, mindig remek ajánlatokkal, kedvezményekkel. Az ügyfélszolgálat hihetetlen gyors és lenyűgözően korrekt.",5,2,2022-07-25 14:22:55,"Kedves Lajos Csikós! Köszönjük a kedves szavakat! Örülünk, hogy elégedett vagy velünk és a szolgáltatással is. További jó greengózást! :)",2022-08-02 11:15:39,3.1.1595,hu,hu,GreenGo
